Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,DateTime,DayOfYear,Season,IsDaytime
2010,1,9,6,30,0,0,0,-5,9.636892737,997.7983398,32.76475953,34.04571915,4.413373947,2010-01-09 06:30:00,9,Winter,0
2010,1,9,7,30,0,0,0,-6,10.28791733,998.5512085,31.08593794,34.88801193,4.405755043,2010-01-09 07:30:00,9,Winter,0
2010,1,9,8,30,76,326,136,-5,13.06760311,998.9503174,26.11354073,36.56784821,3.863839626,2010-01-09 08:30:00,9,Winter,1
2010,1,9,9,30,118,578,331,-5,16.7438256,999.9912109,22.02835492,36.26422882,3.32570076,2010-01-09 09:30:00,9,Winter,1
2010,1,9,10,30,136,724,511,-5,21.02630521,1000.129028,16.72973086,36.34694672,3.556075573,2010-01-09 10:30:00,9,Winter,1
2010,1,9,11,30,153,769,629,-5,23.21020258,999.5473022,13.93549473,35.89322281,3.660273075,2010-01-09 11:30:00,9,Winter,1
2010,1,9,12,30,166,773,682,-6,24.35745706,998.5566406,12.39832923,33.60618973,3.502687693,2010-01-09 12:30:00,9,Winter,1
2010,1,9,13,30,173,745,665,-7,24.68851899,997.3951416,11.47872086,32.13858795,3.446170807,2010-01-09 13:30:00,9,Winter,1
2010,1,9,14,30,147,766,604,-8,24.32954249,997.0059204,10.72593341,30.32289124,3.49220109,2010-01-09 14:30:00,9,Winter,1
2010,1,9,15,30,132,697,467,-9,23.08972669,996.9213257,10.98343735,28.10202408,3.556918383,2010-01-09 15:30:00,9,Winter,1
2010,1,9,16,30,137,450,282,-9,21.02415946,997.1118774,12.01248161,24.75333405,3.554353714,2010-01-09 16:30:00,9,Winter,1
2010,1,9,17,30,54,68,63,-8,17.89712459,997.6923828,15.80391406,18.89170074,3.655000448,2010-01-09 17:30:00,9,Winter,1
2010,1,9,18,30,0,0,0,-8,16.69178497,998.5667114,16.90055955,15.31274414,4.033108711,2010-01-09 18:30:00,9,Winter,0
2010,1,9,19,30,0,0,0,-8,15.81566201,999.3848877,17.56341027,13.67617798,4.314239025,2010-01-09 19:30:00,9,Winter,0
2010,1,9,20,30,0,0,0,-8,14.9521941,999.8544312,18.33728838,13.06375885,4.46624279,2010-01-09 20:30:00,9,Winter,0
2010,1,9,21,30,0,0,0,-9,14.101024,1000.022888,19.18341208,13.74961853,4.474411011,2010-01-09 21:30:00,9,Winter,0
2010,1,9,22,30,0,0,0,-9,13.30017665,1000.037415,20.06283928,14.8741684,4.383060455,2010-01-09 22:30:00,9,Winter,0
2010,1,9,23,30,0,0,0,-9,12.55475614,999.5307007,20.92022584,15.84806824,4.259430885,2010-01-09 23:30:00,9,Winter,0
2010,1,10,0,30,0,0,0,-9,11.88520851,999.0042725,21.7082779,16.89826965,4.127196789,2010-01-10 00:30:00,10,Winter,0
2010,1,10,1,30,0,0,0,-9,11.28686016,998.3511353,22.44234155,17.36800385,4.02474308,2010-01-10 01:30:00,10,Winter,0
2010,1,10,2,30,0,0,0,-9,10.75935258,998.1716919,23.29359477,16.57306671,4.054985523,2010-01-10 02:30:00,10,Winter,0
2010,1,10,3,30,0,0,0,-9,10.30849405,997.6848755,24.14514918,15.90411377,4.169950485,2010-01-10 03:30:00,10,Winter,0
2010,1,10,4,30,0,0,0,-9,9.855210122,997.2112427,25.08385699,15.94285583,4.221128941,2010-01-10 04:30:00,10,Winter,0
2010,1,10,5,30,0,0,0,-9,9.41980331,997.352478,26.0704422,16.51938629,4.23352766,2010-01-10 05:30:00,10,Winter,0
2010,1,10,6,30,0,0,0,-9,9.009848876,998.1350708,27.04040542,17.41256714,4.159669876,2010-01-10 06:30:00,10,Winter,0
2010,1,10,7,30,0,0,0,-8,9.850235532,999.1536255,26.01910124,18.07569122,4.044704914,2010-01-10 07:30:00,10,Winter,0
2010,1,10,8,30,79,282,131,-8,12.93694561,999.8099976,21.83106555,21.11097717,3.561240911,2010-01-10 08:30:00,10,Winter,1
2010,1,10,9,30,116,602,338,-7,16.43408571,1000.912292,18.85082645,24.10565186,2.975575447,2010-01-10 09:30:00,10,Winter,1
2010,1,10,10,30,141,702,505,-7,20.71227136,1000.94458,14.30317247,25.63491821,3.126136541,2010-01-10 10:30:00,10,Winter,1
2010,1,10,11,30,153,771,631,-8,23.12747641,1000.226929,11.59073615,24.19885254,3.130137205,2010-01-10 11:30:00,10,Winter,1
2010,1,10,12,30,165,776,685,-8,24.34423941,998.8695679,10.42162536,20.15614319,2.886392593,2010-01-10 12:30:00,10,Winter,1
2010,1,10,13,30,160,782,678,-9,24.68840382,998.0997925,9.752080906,16.51187134,2.757164955,2010-01-10 13:30:00,10,Winter,1
2010,1,10,14,30,156,739,598,-10,24.24649284,997.3197632,9.399266861,14.57910919,2.783013582,2010-01-10 14:30:00,10,Winter,1
2010,1,10,15,30,139,668,462,-11,23.00755428,996.9549561,9.417422187,15.03691101,2.864327431,2010-01-10 15:30:00,10,Winter,1
2010,1,10,16,30,141,419,277,-10,20.75584661,997.0131226,10.83944841,16.66484833,2.953171492,2010-01-10 16:30:00,10,Winter,1
2010,1,10,17,30,52,48,59,-9,17.58162466,997.4108887,14.37751465,16.16876984,3.187504768,2010-01-10 17:30:00,10,Winter,1
2010,1,10,18,30,0,0,0,-10,16.36786475,998.0239868,15.16568517,16.10469055,3.574955225,2010-01-10 18:30:00,10,Winter,0
2010,1,10,19,30,0,0,0,-10,15.47109704,998.7241211,15.51594569,16.66229248,3.87681365,2010-01-10 19:30:00,10,Winter,0
2010,1,10,20,30,0,0,0,-10,14.6305652,999.4932861,16.14789949,16.62597656,4.007987499,2010-01-10 20:30:00,10,Winter,0
2010,1,10,21,30,0,0,0,-10,13.80304772,999.8496094,16.97783947,16.44125366,4.024344444,2010-01-10 21:30:00,10,Winter,0
2010,1,10,22,30,0,0,0,-10,13.02563426,999.7747192,17.89008896,16.69799042,3.979104996,2010-01-10 22:30:00,10,Winter,0
2010,1,10,23,30,0,0,0,-10,12.30211477,999.2548218,18.86567961,17.65493011,3.890394449,2010-01-10 23:30:00,10,Winter,0
2010,1,11,0,30,0,0,0,-10,11.64379648,998.7640991,19.94602456,19.53179932,3.788941145,2010-01-11 00:30:00,11,Winter,0
2010,1,11,1,30,0,0,0,-10,11.04600073,998.2243652,21.00291915,21.94839478,3.703681707,2010-01-11 01:30:00,11,Winter,0
2010,1,11,2,30,0,0,0,-10,10.48450426,998.0075684,22.0456314,23.33383942,3.735510349,2010-01-11 02:30:00,11,Winter,0
2010,1,11,3,30,0,0,0,-10,9.983316605,997.7802734,23.02171927,23.55284882,3.783267498,2010-01-11 03:30:00,11,Winter,0
2010,1,11,4,30,0,0,0,-10,9.473921925,997.7446899,24.13679898,22.52345276,3.766422987,2010-01-11 04:30:00,11,Winter,0
2010,1,11,5,30,0,0,0,-9,9.008327043,998.307251,25.35102153,21.15100861,3.745470047,2010-01-11 05:30:00,11,Winter,0
2010,1,11,6,30,0,0,0,-9,8.588917063,998.9827271,26.65015591,19.66567993,3.724134922,2010-01-11 06:30:00,11,Winter,0
2010,1,11,7,30,0,0,0,-9,9.453468868,999.7338257,26.07380435,18.06715393,3.682151079,2010-01-11 07:30:00,11,Winter,0
2010,1,11,8,30,76,326,136,-8,12.5157577,1000.295532,22.50213986,18.77374268,3.137819767,2010-01-11 08:30:00,11,Winter,1
2010,1,11,9,30,115,602,338,-6,16.08955822,1001.07019,19.91072362,17.08506012,2.363633394,2010-01-11 09:30:00,11,Winter,1
2010,1,11,10,30,151,725,527,-6,20.70019163,1000.920898,15.7262393,10.57505035,2.072413445,2010-01-11 10:30:00,11,Winter,1
2010,1,11,11,30,160,748,625,-6,24.14367287,1000.363953,12.30610048,3.676239014,1.893689394,2010-01-11 11:30:00,11,Winter,1
2010,1,11,12,30,156,806,697,-7,25.67245136,999.1876221,10.82763992,1.17276001,1.70580411,2010-01-11 12:30:00,11,Winter,1
2010,1,11,13,30,172,804,706,-7,26.18255815,998.0251465,10.07864016,2.138511658,1.545256972,2010-01-11 13:30:00,11,Winter,1
2010,1,11,14,30,155,745,603,-8,25.83352268,997.3170776,9.731024467,353.10495,1.479414225,2010-01-11 14:30:00,11,Winter,1
2010,1,11,15,30,139,676,467,-9,24.53965583,996.9155884,9.926679452,339.7398071,1.621121168,2010-01-11 15:30:00,11,Winter,1
2010,1,11,16,30,112,544,290,-9,22.22288895,996.9138794,11.43422641,329.4546509,1.958366394,2010-01-11 16:30:00,11,Winter,1
2010,1,11,17,30,58,138,77,-7,19.30963051,997.2426147,16.10769124,323.5067139,2.447932959,2010-01-11 17:30:00,11,Winter,1
2010,1,11,18,30,0,0,0,-7,18.29746999,997.7844238,16.18232305,324.5515747,2.806792736,2010-01-11 18:30:00,11,Winter,0
2010,1,11,19,30,0,0,0,-7,17.57952318,998.7225342,16.92922575,328.9468689,2.888069868,2010-01-11 19:30:00,11,Winter,0
2010,1,11,20,30,0,0,0,-7,16.9197228,999.2528076,18.04970097,338.3661499,2.920101881,2010-01-11 20:30:00,11,Winter,0
2010,1,11,21,30,0,0,0,-7,16.31949273,999.1418457,19.5127098,349.4519653,2.91080904,2010-01-11 21:30:00,11,Winter,0
2010,1,11,22,30,0,0,0,-6,15.73850263,998.6987305,21.40641104,358.0693054,2.808054686,2010-01-11 22:30:00,11,Winter,0
2010,1,11,23,30,0,0,0,-5,15.24614247,998.1887207,23.49323,4.647003174,2.687876225,2010-01-11 23:30:00,11,Winter,0
2010,1,12,0,30,0,0,0,-4,14.78731068,997.6806641,25.60258642,9.679580688,2.565070629,2010-01-12 00:30:00,12,Winter,0
2010,1,12,1,30,0,0,0,-4,14.35818887,996.9755249,27.53758099,11.51385498,2.497037411,2010-01-12 01:30:00,12,Winter,0
2010,1,12,2,30,0,0,0,-3,13.93564946,996.4147949,29.32566549,12.22003937,2.406457424,2010-01-12 02:30:00,12,Winter,0
2010,1,12,3,30,0,0,0,-3,13.53100894,996.1018677,30.96931082,13.21643066,2.33908987,2010-01-12 03:30:00,12,Winter,0
2010,1,12,4,30,0,0,0,-3,13.14528682,996.1995239,32.45421913,14.17500305,2.384417772,2010-01-12 04:30:00,12,Winter,0
2010,1,12,5,30,0,0,0,-2,12.77647465,996.5759277,33.96923678,14.92035675,2.430859327,2010-01-12 05:30:00,12,Winter,0
2010,1,12,6,30,0,0,0,-2,12.42416999,997.4344482,35.52064571,13.74121094,2.409438372,2010-01-12 06:30:00,12,Winter,0
2010,1,12,7,30,0,0,0,-2,13.56202761,998.4371948,33.958589,10.80615997,2.351683617,2010-01-12 07:30:00,12,Winter,0
2010,1,12,8,30,79,106,99,-1,16.19413547,999.5109253,29.25478917,10.01242065,2.069021225,2010-01-12 08:30:00,12,Winter,1
2010,1,12,9,30,186,380,327,0,18.83902264,1000.25531,26.38257207,6.402709961,1.678218722,2010-01-12 09:30:00,12,Winter,1
2010,1,12,10,30,89,0,89,0,22.41724274,1000.258179,22.40328457,348.3401184,1.51855731,2010-01-12 10:30:00,12,Winter,1
2010,1,12,11,30,219,6,223,0,24.46522767,999.5180054,19.15347015,320.1472778,1.775120139,2010-01-12 11:30:00,12,Winter,1
2010,1,12,12,30,238,7,243,0,25.29650396,998.6969604,19.95795713,311.0559387,2.007759809,2010-01-12 12:30:00,12,Winter,1
2010,1,12,13,30,211,2,213,2,25.45453854,997.2745361,21.87833244,312.4389954,2.257457972,2010-01-12 13:30:00,12,Winter,1
2010,1,12,14,30,248,45,276,2,24.89666751,996.3476563,23.3043356,316.4081116,2.555827379,2010-01-12 14:30:00,12,Winter,1
2010,1,12,15,30,217,480,452,2,23.94251785,995.9437866,24.78342751,320.9696655,2.760789633,2010-01-12 15:30:00,12,Winter,1
2010,1,12,16,30,110,521,282,2,22.557491,995.7921143,26.64566478,324.7926025,2.791314602,2010-01-12 16:30:00,12,Winter,1
2010,1,12,17,30,61,82,73,2,20.46098769,996.0757446,29.88663991,326.8940735,2.852009058,2010-01-12 17:30:00,12,Winter,1
2010,1,12,18,30,0,0,0,1,19.48654871,996.4364014,31.04683325,329.7281494,3.127423525,2010-01-12 18:30:00,12,Winter,0
2010,1,12,19,30,0,0,0,1,18.57808089,997.1931763,31.21630439,332.7140503,3.408360481,2010-01-12 19:30:00,12,Winter,0
2010,1,12,20,30,0,0,0,0,17.56517961,997.7975464,31.51025772,335.9024048,3.671118021,2010-01-12 20:30:00,12,Winter,0
2010,1,12,21,30,0,0,0,0,16.51223177,998.2639771,32.27907741,338.8245544,3.998556376,2010-01-12 21:30:00,12,Winter,0
2010,1,12,22,30,0,0,0,0,15.44470769,998.3486328,33.97041602,341.9255371,4.268433094,2010-01-12 22:30:00,12,Winter,0
2010,1,12,23,30,0,0,0,0,14.46619957,998.5146484,36.0320238,345.7282715,4.382940769,2010-01-12 23:30:00,12,Winter,0
2010,1,13,0,30,0,0,0,0,13.61399032,998.4659424,38.02624562,349.7766418,4.382899761,2010-01-13 00:30:00,13,Winter,0
2010,1,13,1,30,0,0,0,0,12.91202257,998.3290405,39.7838756,353.7271118,4.36361599,2010-01-13 01:30:00,13,Winter,0
2010,1,13,2,30,0,0,0,0,12.27201981,998.085144,41.5419021,355.69195560000003,4.295684338,2010-01-13 02:30:00,13,Winter,0
2010,1,13,3,30,0,0,0,0,11.68761864,997.9347534,43.14037482,357.01226810000003,4.156714916,2010-01-13 03:30:00,13,Winter,0
2010,1,13,4,30,0,0,0,0,11.15871907,997.9273071,44.46360123,358.9341125,3.982717752,2010-01-13 04:30:00,13,Winter,0
2010,1,13,5,30,0,0,0,0,10.68420657,998.1242065,45.484423,1.896278381,3.812251568,2010-01-13 05:30:00,13,Winter,0
2010,1,13,6,30,0,0,0,0,10.23593139,998.8391724,46.32477726,4.511863708,3.655956268,2010-01-13 06:30:00,13,Winter,0
2010,1,13,7,30,0,0,0,0,10.96735873,999.5957031,43.71389302,7.573760986,3.457068443,2010-01-13 07:30:00,13,Winter,0
2010,1,13,8,30,72,339,135,0,13.68278184,1000.417236,36.44744674,9.259170532,3.016904354,2010-01-13 08:30:00,13,Winter,1
2010,1,13,9,30,121,584,338,0,17.63328376,1001.041687,29.36266482,8.654571533,2.911603928,2010-01-13 09:30:00,13,Winter,1
2010,1,13,10,30,149,708,518,0,21.53991276,1001.091919,23.21218224,5.27104187,3.432121515,2010-01-13 10:30:00,13,Winter,1
2010,1,13,11,30,165,772,648,0,23.58134062,1000.692322,21.55868024,359.8921814,3.470396996,2010-01-13 11:30:00,13,Winter,1
2010,1,13,12,30,172,799,711,0,24.66205113,1000.080261,20.81796344,354.3781738,3.518517256,2010-01-13 12:30:00,13,Winter,1
2010,1,13,13,30,171,796,703,0,24.87199048,999.4752197,20.61529427,350.3804626,3.743013382,2010-01-13 13:30:00,13,Winter,1
2010,1,13,14,30,163,762,625,0,24.473175,999.3224487,20.73029678,351.971283,3.838275194,2010-01-13 14:30:00,13,Winter,1
2010,1,13,15,30,144,689,483,0,23.46552659,999.2119141,21.38805596,358.2339783,3.834123373,2010-01-13 15:30:00,13,Winter,1
2010,1,13,16,30,113,547,295,0,21.7395073,999.5170898,23.3059274,5.679733276,3.834171534,2010-01-13 16:30:00,13,Winter,1
2010,1,13,17,30,59,77,70,0,19.09443661,1000.160522,27.38434391,11.94123077,3.810454845,2010-01-13 17:30:00,13,Winter,1
2010,1,13,18,30,0,0,0,0,17.7374212,1000.889771,29.97268233,18.41190338,4.09807539,2010-01-13 18:30:00,13,Winter,0
2010,1,13,19,30,0,0,0,0,16.77499075,1001.430054,31.5196606,24.34555817,4.244979382,2010-01-13 19:30:00,13,Winter,0
2010,1,13,20,30,0,0,0,0,15.82269557,1002.165161,33.17340809,27.88127899,4.290412426,2010-01-13 20:30:00,13,Winter,0
2010,1,13,21,30,0,0,0,0,14.96197063,1002.62146,34.81311998,30.2045517,4.279349804,2010-01-13 21:30:00,13,Winter,0
2010,1,13,22,30,0,0,0,0,14.20234281,1002.776062,36.51734401,33.01189041,4.238320827,2010-01-13 22:30:00,13,Winter,0
2010,1,13,23,30,0,0,0,0,13.49678667,1003.055847,38.697981,37.49675369,4.159104824,2010-01-13 23:30:00,13,Winter,0
2010,1,14,0,30,0,0,0,0,12.88981894,1003.026672,41.35165896,44.41837311,4.0867300029999996,2010-01-14 00:30:00,14,Winter,0
2010,1,14,1,30,0,0,0,0,12.31796136,1002.732544,44.77846439,51.9428978,4.065428257,2010-01-14 01:30:00,14,Winter,0
2010,1,14,2,30,0,0,0,1,11.76020362,1002.207703,49.02499596,59.23880768,4.05107975,2010-01-14 02:30:00,14,Winter,0
2010,1,14,3,30,0,0,0,2,11.20324986,1001.812805,53.90819698,62.43301392,3.97074604,2010-01-14 03:30:00,14,Winter,0
2010,1,14,4,30,0,0,0,2,10.71931591,1002.499451,58.49246106,58.66486359,3.752176046,2010-01-14 04:30:00,14,Winter,0
2010,1,14,5,30,0,0,0,3,10.3474318,1003.331238,61.98399833,52.64421463,3.575864553,2010-01-14 05:30:00,14,Winter,0
2010,1,14,6,30,0,0,0,3,10.05811822,1004.444214,64.17674647,54.65568542,3.575577736,2010-01-14 06:30:00,14,Winter,0
2010,1,14,7,30,0,0,0,3,10.98965867,1004.80719,60.76762806,63.62017059,3.673603535,2010-01-14 07:30:00,14,Winter,0
2010,1,14,8,30,79,285,132,3,13.85259376,1005.541565,50.35962637,70.44789124,3.450167418,2010-01-14 08:30:00,14,Winter,1
2010,1,14,9,30,122,593,343,3,17.78820571,1006.306702,38.55814541,73.44516754,3.415128469,2010-01-14 09:30:00,14,Winter,1
2010,1,14,10,30,150,717,525,1,21.71801384,1006.621094,25.61940424,75.20613098,4.156286716,2010-01-14 10:30:00,14,Winter,1
2010,1,14,11,30,166,781,656,0,23.94718007,1005.711487,19.71687874,73.80613708,4.363312721,2010-01-14 11:30:00,14,Winter,1
2010,1,14,12,30,161,794,699,-1,25.22902733,1004.644836,17.09292131,70.66610718,4.23103857,2010-01-14 12:30:00,14,Winter,1
2010,1,14,13,30,156,805,696,-2,25.65925098,1003.837708,15.59117867,67.00076294,4.126855373,2010-01-14 13:30:00,14,Winter,1
2010,1,14,14,30,185,719,623,-3,25.39488772,1002.791077,14.52672714,60.24242783,4.020038605,2010-01-14 14:30:00,14,Winter,1
2010,1,14,15,30,188,514,442,-4,24.30821957,1002.423706,14.44999354,51.06861877,3.989438057,2010-01-14 15:30:00,14,Winter,1
2010,1,14,16,30,118,547,301,-5,22.44670268,1002.385864,15.12192918,43.76691437,3.937371016,2010-01-14 16:30:00,14,Winter,1
2010,1,14,17,30,64,224,96,-5,19.57262104,1002.419189,18.21805125,36.42260361,3.934549809,2010-01-14 17:30:00,14,Winter,1
2010,1,14,18,30,0,0,0,-5,18.63952111,1003.049744,19.00291623,31.98758316,4.289626598,2010-01-14 18:30:00,14,Winter,0
2010,1,14,19,30,0,0,0,-5,17.95844677,1003.564758,19.29568164,28.77618408,4.585587025,2010-01-14 19:30:00,14,Winter,0
2010,1,14,20,30,0,0,0,-6,17.07325296,1003.989929,20.08758083,29.41252136,4.697981834,2010-01-14 20:30:00,14,Winter,0
2010,1,14,21,30,0,0,0,-6,16.1448635,1004.441956,21.03843935,33.68127441,4.649831772,2010-01-14 21:30:00,14,Winter,0
2010,1,14,22,30,0,0,0,-6,15.27477762,1004.221436,21.97476116,38.91099167,4.497797966,2010-01-14 22:30:00,14,Winter,0
2010,1,14,23,30,0,0,0,-6,14.48076852,1003.8573,22.95038696,43.90935898,4.277678013,2010-01-14 23:30:00,14,Winter,0
2010,1,15,0,30,0,0,0,-6,13.76935228,1003.390991,23.95850808,48.22750092,4.070281506,2010-01-15 00:30:00,15,Winter,0
2010,1,15,1,30,0,0,0,-6,13.09382649,1003.029907,25.12198041,50.50006104,3.945566177,2010-01-15 01:30:00,15,Winter,0
2010,1,15,2,30,0,0,0,-6,12.44232566,1002.677307,26.22079707,50.64398575,3.99375248,2010-01-15 02:30:00,15,Winter,0
2010,1,15,3,30,0,0,0,-6,11.86660102,1002.059326,27.13989714,51.41638565,4.087777138,2010-01-15 03:30:00,15,Winter,0
2010,1,15,4,30,0,0,0,-6,11.32515943,1001.980042,28.04619548,53.46281815,4.121215343,2010-01-15 04:30:00,15,Winter,0
2010,1,15,5,30,0,0,0,-6,10.82625175,1002.522766,28.9691074,55.86244965,4.108692169,2010-01-15 05:30:00,15,Winter,0
2010,1,15,6,30,0,0,0,-6,10.43705338,1003.072937,29.70566392,58.38907242,4.088347435,2010-01-15 06:30:00,15,Winter,0
2010,1,15,7,30,0,0,0,-6,11.26629718,1003.867737,28.39402365,61.31437683,4.017550945,2010-01-15 07:30:00,15,Winter,0
2010,1,15,8,30,76,331,138,-6,13.86634767,1004.596802,24.68441714,63.68830109,3.528022051,2010-01-15 08:30:00,15,Winter,1
2010,1,15,9,30,144,462,316,-4,17.12515967,1005.518555,21.67760705,63.91917419,3.024306059,2010-01-15 09:30:00,15,Winter,1
2010,1,15,10,30,242,365,433,-5,21.48553799,1005.580688,15.89549445,69.13464355,3.207438707,2010-01-15 10:30:00,15,Winter,1
2010,1,15,11,30,308,180,422,-6,24.26986845,1005.019104,12.58838571,72.55914307,3.411556005,2010-01-15 11:30:00,15,Winter,1
2010,1,15,12,30,226,713,711,-6,25.73254545,1003.839539,11.22212779,69.90814209,3.353884697,2010-01-15 12:30:00,15,Winter,1
2010,1,15,13,30,153,818,704,-7,26.18622233,1002.796082,10.62134755,65.5438385,3.428698778,2010-01-15 13:30:00,15,Winter,1
2010,1,15,14,30,186,714,623,-7,25.92865903,1002.116455,10.15355753,60.83207703,3.590558529,2010-01-15 14:30:00,15,Winter,1
2010,1,15,15,30,215,425,427,-8,24.79891828,1001.85498,10.62708717,57.81597519,3.752590656,2010-01-15 15:30:00,15,Winter,1
2010,1,15,16,30,142,480,304,-8,22.85781819,1001.998413,11.8076392,53.52448654,3.715841293,2010-01-15 16:30:00,15,Winter,1
2010,1,15,17,30,65,81,77,-7,19.96870028,1002.557251,15.09199628,46.21697998,3.760087013,2010-01-15 17:30:00,15,Winter,1
2010,1,15,18,30,0,0,0,-7,18.8659634,1003.237732,15.83319969,42.22279358,4.07328701,2010-01-15 18:30:00,15,Winter,0
2010,1,15,19,30,0,0,0,-7,18.15278687,1004.042419,16.14511215,41.6049614,4.293899059,2010-01-15 19:30:00,15,Winter,0
2010,1,15,20,30,0,0,0,-8,17.48403553,1004.358643,16.58247818,44.52754593,4.373143673,2010-01-15 20:30:00,15,Winter,0
2010,1,15,21,30,0,0,0,-8,16.8039244,1004.367615,17.16480566,49.28029633,4.436511993,2010-01-15 21:30:00,15,Winter,0
2010,1,15,22,30,0,0,0,-8,16.12774137,1004.542542,17.86787413,54.19222641,4.473985672,2010-01-15 22:30:00,15,Winter,0
2010,1,15,23,30,0,0,0,-8,15.46477244,1004.178833,18.75068684,58.3458786,4.440267086,2010-01-15 23:30:00,15,Winter,0
2010,1,16,0,30,0,0,0,-8,14.80001423,1004.140747,19.79791723,61.87561798,4.367319584,2010-01-16 00:30:00,16,Winter,0
2010,1,16,1,30,0,0,0,-7,14.16643773,1003.949402,21.08606713,64.6907196,4.275566578,2010-01-16 01:30:00,16,Winter,0
2010,1,16,2,30,0,0,0,-7,13.53496359,1003.473816,22.71791253,64.43109894,4.224432945,2010-01-16 02:30:00,16,Winter,0
2010,1,16,3,30,0,0,0,-6,12.86921821,1003.13855,24.6777031,62.43019104,4.173578739,2010-01-16 03:30:00,16,Winter,0
2010,1,16,4,30,0,0,0,-6,12.15560512,1003.049194,26.99434214,60.71766663,4.162489414,2010-01-16 04:30:00,16,Winter,0
2010,1,16,5,30,0,0,0,-5,11.48376421,1003.332947,29.3232587,60.21826172,4.1948452,2010-01-16 05:30:00,16,Winter,0
2010,1,16,6,30,0,0,0,-5,10.91701585,1004.148438,31.46897237,60.65093231,4.209362507,2010-01-16 06:30:00,16,Winter,0
2010,1,16,7,30,0,0,0,-5,11.69213899,1004.478516,30.73492434,61.29521942,4.128252029,2010-01-16 07:30:00,16,Winter,0
2010,1,16,8,30,76,332,138,-4,14.5937184,1005.08551,26.08758924,61.61528015,3.554713964,2010-01-16 08:30:00,16,Winter,1
2010,1,16,9,30,124,604,349,-3,18.27151502,1005.932007,22.18624768,59.62960815,2.920619726,2010-01-16 09:30:00,16,Winter,1
2010,1,16,10,30,140,716,516,-3,22.69690749,1005.886475,16.65841454,61.36760712,2.793602943,2010-01-16 10:30:00,16,Winter,1
2010,1,16,11,30,156,766,639,-5,25.99072073,1004.993469,12.06473154,64.98396301,2.855943918,2010-01-16 11:30:00,16,Winter,1
2010,1,16,12,30,159,804,707,-6,27.49208527,1004.084839,10.52905178,57.93250275,2.718248844,2010-01-16 12:30:00,16,Winter,1
2010,1,16,13,30,174,815,725,-6,27.8535573,1003.018494,9.954509092,50.09911346,2.791074276,2010-01-16 13:30:00,16,Winter,1
2010,1,16,14,30,165,782,646,-7,27.52311297,1002.326172,9.430724193,45.04408646,2.963469028,2010-01-16 14:30:00,16,Winter,1
2010,1,16,15,30,147,711,503,-7,26.26965942,1001.912415,9.854877137,42.85560989,3.100191832,2010-01-16 15:30:00,16,Winter,1
2010,1,16,16,30,142,483,307,-8,24.12306803,1002.075195,11.08043318,39.89691544,3.085277081,2010-01-16 16:30:00,16,Winter,1
2010,1,16,17,30,67,91,81,-6,20.93304963,1002.240967,14.90735294,32.89588165,3.149855137,2010-01-16 17:30:00,16,Winter,1
2010,1,16,18,30,0,0,0,-7,19.73727767,1003.058044,15.55967383,28.81600189,3.414813995,2010-01-16 18:30:00,16,Winter,0
2010,1,16,19,30,0,0,0,-7,18.86956552,1003.591858,16.05841514,28.17462158,3.604890347,2010-01-16 19:30:00,16,Winter,0
2010,1,16,20,30,0,0,0,-7,18.00848949,1003.781006,16.61454402,30.08336639,3.76898098,2010-01-16 20:30:00,16,Winter,0
2010,1,16,21,30,0,0,0,-7,17.13542696,1003.602234,17.22544764,34.11823273,3.884474516,2010-01-16 21:30:00,16,Winter,0
2010,1,16,22,30,0,0,0,-8,16.252047,1003.203857,18.06330451,38.5414505,3.908198833,2010-01-16 22:30:00,16,Winter,0
2010,1,16,23,30,0,0,0,-8,15.3764792,1002.697144,19.07454412,41.83184052,3.852929115,2010-01-16 23:30:00,16,Winter,0
2010,1,17,0,30,0,0,0,-8,14.56232073,1002.2052,20.14213786,43.91965866,3.763005972,2010-01-17 00:30:00,17,Winter,0
